time (s),position (um),position (bp),intensity
14.376960000000002,1.4882739283510489,5048,48.686969153878294
14.476800000000003,1.5946829991587983,5409,21.02467724982479
14.576640000000001,1.5585324500743576,5286,43.031461652341434
14.676480000000002,1.5368242216482186,5213,37.48004219319095
14.776320000000002,1.573780944500123,5338,37.10152825698304
14.876160000000002,1.5879970742248082,5386,36.92965960642484
14.976000000000003,1.5320674204215086,5196,32.07974428150707
15.075840000000001,1.535936588033247,5210,28.460319642955
15.175680000000002,1.5111368001372678,5125,22.0266238665551
15.275520000000002,1.5640832094179729,5305,34.06517951568491
15.375360000000002,1.557185060686661,5282,36.90344135417442
15.475200000000003,1.5555477498578183,5276,37.18296895273167
15.575040000000001,1.543528140474038,5235,26.77223862868244
15.674880000000002,1.4759637204872682,5006,35.302807063193654
15.774720000000002,1.549012173181575,5254,47.7508100101869
15.874560000000002,1.5277680002013359,5182,29.47552875385015
15.974400000000003,1.5853271155715967,5377,20.931811818091912
16.074240000000003,1.5242961080142747,5170,27.307891312540068
16.174080000000004,1.5629305115664704,5301,36.0539295259282
16.27392,1.4896452891100729,5053,22.692247738587927
16.37376,1.5004401533321796,5089,24.40064361074903
16.4736,1.5648568520625954,5308,52.90591741217706
16.57344,1.4928296223320598,5063,34.4867705958394
16.673280000000002,1.5131457552152687,5132,47.13939401260061
16.773120000000002,1.5361199846061746,5210,23.000727372248626
16.872960000000003,1.6705587791508802,5666,22.040169709201944
16.972800000000003,1.4559832692273775,4938,13.614838971811373
17.072640000000003,1.5520116742354986,5264,22.776534174558126
17.172480000000004,1.575274747523978,5343,39.43479128345259
17.27232,1.5618698631161054,5297,29.273391876317156
17.37216,1.6908823504070405,5735,22.733035999756837
17.472,1.5468290447776056,5246,15.939428184377588
17.57184,1.506951492338812,5111,28.84943593799213
17.671680000000002,1.5915737635613243,5398,29.758801521494902
17.771520000000002,1.4900767667523993,5054,27.01523289351773
17.871360000000003,1.4785030438177638,5015,19.867478383449072
17.971200000000003,1.481650770752345,5025,29.061860291155075
18.071040000000004,1.6170876047188434,5485,25.252254810330832
18.170880000000004,1.6201889765037305,5495,15.293177192472294
18.27072,1.8154728434681615,6158,34.389836797920715
18.37056,1.5399188376235178,5223,42.2396796780123
18.4704,1.5540160096760702,5271,21.226296461390355
18.570240000000002,1.5568102582151733,5280,37.01260294234127
18.670080000000002,1.4459377828663262,4904,33.241640122618065
18.769920000000003,1.5705698615981722,5327,13.866582290952625
18.869760000000003,1.5419699390341532,5230,34.552889998592676
18.969600000000003,1.5014522413834253,5093,31.93806160172824
19.069440000000004,1.4709625924496417,4989,22.221653365902124
19.16928,1.5103423497850177,5123,46.39318659105497
19.26912,1.527351894445645,5180,41.07719869484182
19.36896,1.5201397306416442,5156,28.403457781402917
19.4688,1.5265413437114355,5178,17.825731381173235
19.568640000000002,1.4854126070597178,5038,31.059816395999366
19.668480000000002,1.4793057730093204,5017,60.21816285778972
19.768320000000003,1.4835050862111911,5032,23.255216328419102
19.868160000000003,1.5386645924867408,5219,23.63224136409549
19.968000000000004,1.4914349473667712,5059,35.59548911265497
20.067840000000004,1.5545228917959997,5273,27.57460625146717
20.16768,1.5533587649506202,5269,19.141129961865193
20.26752,1.39203085244846,4721,42.302581240124574
20.36736,1.5493060593308006,5255,36.869757856113495
20.467200000000002,1.5643261328039495,5306,9.811471446270644
20.567040000000002,1.4688612215393049,4982,36.797878838825966
20.666880000000003,1.532108056299849,5197,21.07646027894801
20.766720000000003,1.5566775040116376,5280,27.387738070856475
20.866560000000003,1.5932131480948246,5404,25.172061295145003
20.966400000000004,1.5638012711528118,5304,45.8949585194019
21.066240000000004,1.5782777650250004,5353,27.225382018195504
21.16608,1.5570882550698883,5281,32.19766658507084
21.26592,1.4700371549697573,4986,28.481504139044056
21.36576,1.50566328903488,5107,18.228805250746
21.465600000000002,1.5301911651085807,5190,22.49471206151117
21.565440000000002,1.536568231159109,5212,34.058412664096494
21.665280000000003,1.6050939200084429,5444,22.464940050187508
21.765120000000003,1.4756984442749739,5005,23.718528951652377
21.864960000000004,1.4212967796128868,4821,36.77720040196122
21.964800000000004,1.6069047007521606,5450,24.671055871962448
22.064640000000004,1.5757162403836285,5344,23.241353019131218
22.16448,1.5281573354139957,5183,16.041069236150786
22.26432,1.5752881940932595,5343,17.995053481864403
22.364160000000002,1.4841334645013684,5034,23.999753003151394
22.464000000000002,1.5686156804580902,5320,33.40718956507501
22.563840000000003,1.5681418923611832,5319,24.230828178461913
22.663680000000003,1.5469945995486263,5247,43.8839187434728
22.763520000000003,1.5572545839688023,5282,26.662232497116396
22.863360000000004,1.5097396067490159,5121,35.21747140265931
22.963200000000004,1.5656668940311875,5310,15.478706888830594
23.063040000000004,1.6297055379111982,5528,28.229129739738156
23.16288,1.6334419838692058,5540,19.082056762325454
23.26272,1.5036360293090616,5100,24.977744579339255
23.362560000000002,1.5077209868265762,5114,23.527734903493833
23.462400000000002,1.563024642424786,5301,34.355755657992724
23.562240000000003,1.5706721511697568,5327,28.608385056257077
23.662080000000003,1.478026034435979,5013,10.449604504241261
23.761920000000003,1.66711252478876,5654,18.279185227562227
23.861760000000004,1.5027540099624555,5097,13.61142854646556
23.961600000000004,1.571642105099384,5331,33.08887748378154
24.061440000000005,1.5784829784990466,5354,35.40252368415401
24.16128,1.5654321048683095,5310,36.62961995452756
24.261120000000002,1.563873474794922,5304,28.6498707864458
24.360960000000002,1.5327536596945068,5199,25.923646285460862
24.460800000000003,1.4757915451410173,5006,26.628752288043728
24.560640000000003,1.5218497240901947,5162,28.20143019487797
24.660480000000003,1.550928874090146,5260,37.64154755817904
24.760320000000004,1.5594640903651478,5289,30.83341908492401
24.860160000000004,1.5497542859774132,5256,35.746259076843806
24.960000000000004,1.5322619029523623,5197,42.15091826518619
25.059840000000005,1.5277281315495412,5182,29.01189038445213
25.15968,1.4344114305495952,4865,29.0318404993719
25.259520000000002,1.5510418232247558,5261,37.862190538033815
25.359360000000002,1.4832679894797964,5031,33.145776402980154
25.459200000000003,1.5596873776873035,5290,20.732133848731078
25.559040000000003,1.5912914564178817,5397,50.30090863388523
25.658880000000003,1.4218283629463613,4822,42.33138706653853
25.758720000000004,1.6573946339014531,5621,24.21327493821786
25.858560000000004,1.4408098998430163,4887,48.31666166903456
25.958400000000005,1.5298664350153572,5189,39.9422741559587
26.05824,1.5672367196027217,5316,21.838141008720733
26.15808,1.6323899676094817,5537,36.657228632613815
26.257920000000002,1.5560710098453214,5278,22.661404465716313
26.357760000000003,1.4879980122391507,5047,23.653538415260165
26.457600000000003,1.4742020894386552,5000,22.96909992688935
26.557440000000003,1.5143001586056755,5136,39.59856573730948
26.657280000000004,1.500830142965594,5090,40.7919429840828
26.757120000000004,1.4947799515235565,5070,42.512526159177334
26.856960000000004,1.5416219784847391,5229,41.81969729031921
26.956800000000005,1.4825796566815268,5029,42.29215329559428
27.05664,1.5101352217695037,5122,40.382969712088624
27.156480000000002,1.5268881567352606,5179,37.501886466740864
27.256320000000002,1.5498286262417973,5257,29.603056526130704
27.356160000000003,1.5599577164175877,5291,18.4501413589378
27.456000000000003,1.4607945621107425,4955,33.92332816032481
27.555840000000003,1.5677695994783876,5317,46.97181982597842
27.655680000000004,1.507771980332199,5114,28.43529962997684
27.755520000000004,1.554045768924951,5271,24.47957450138081
27.855360000000005,1.5770334964796104,5349,29.613621460623133
27.955200000000005,1.6175479064121763,5486,25.531047165745143
28.05504,1.4999999961412276,5088,34.00882173197304
28.154880000000002,1.4866822626724434,5042,17.203863917726988
28.254720000000002,1.3425421410655636,4554,15.74736124488757
28.354560000000003,1.5085913178624348,5117,39.04986497253181
28.454400000000003,1.5424032824464815,5231,25.60515825865864
28.554240000000004,1.4923343856792894,5062,26.583680815859843
28.654080000000004,1.5044923843398528,5103,30.72008303303359
28.753920000000004,1.527679342234555,5182,53.28854313621877
28.853760000000005,1.455984597630254,4938,14.450518281174109
28.953600000000005,1.4403159291114143,4885,32.26656877559539
29.053440000000002,1.5922545016843788,5401,29.346422256866347
29.153280000000002,1.500129591774193,5088,32.712782116511306
29.253120000000003,1.5032258913395298,5099,37.41998754161537
29.352960000000003,1.4357075455857766,4870,50.38190628214162
29.452800000000003,1.488126855049276,5047,50.147668986520806
29.552640000000004,1.5686858655462639,5321,37.59554654384884
29.652480000000004,1.5474855282746607,5249,50.18817176448207
29.752320000000005,1.4606491603574485,4954,20.827143130138474
29.852160000000005,1.5197957788368424,5155,28.275989114110455
29.952000000000005,1.6183796899697747,5489,48.31627157469494
30.051840000000002,1.6050371898395575,5444,59.34626612786006
30.151680000000002,1.5718833590070802,5331,42.97250055410664
30.251520000000003,1.525831135028942,5175,34.88450339278123
30.351360000000003,1.5293240656513913,5187,36.10121666608965
30.451200000000004,1.4917447223452451,5060,44.039172887720916
30.551040000000004,1.529668647128005,5188,40.81728097204735
30.650880000000004,1.5448806091555243,5240,24.173676833882773
30.750720000000005,1.5157346393123816,5141,28.056625586357406
30.850560000000005,1.52348529942908,5167,15.9632556849852
30.950400000000005,1.6248137278965225,5511,23.61116905250585
31.050240000000002,1.5792391296798214,5356,33.75037294896291
31.150080000000003,1.5177157546725781,5148,23.042568885721526
31.249920000000003,1.479272104921507,5017,28.43233633186469
31.349760000000003,1.5439489806878115,5237,17.818593645179558
31.449600000000004,1.6341729302421608,5543,38.52739429412124
31.549440000000004,1.4940869471952944,5068,33.49743111623815
31.649280000000005,1.548020163314961,5250,32.72689081646523
31.749120000000005,1.5586229690530684,5286,35.110583385332674
31.848960000000005,1.5640066125682535,5305,33.69144054806596
31.948800000000006,1.5539688193485655,5271,36.09441915698402
32.048640000000006,1.4823247332959022,5028,27.39070623936555
32.148480000000006,1.541421481794487,5228,25.9647657052951
32.24832000000001,1.5820611221738998,5366,40.74984665124331
32.34816000000001,1.4961316137486913,5075,54.256481418463515
32.448,1.5569547398624102,5281,32.94923645067338
32.54784,1.4716940073486127,4992,29.63003088598848
32.64768,1.503451714351108,5099,20.49548401713251
32.74752,1.4888377267251316,5050,37.12159147234418
32.84736,1.6448112302059046,5579,34.74512533965006
32.9472,1.4892401617377784,5051,19.535665994007964
33.04704,1.528111961496109,5183,37.16367511026414
33.14688,1.5886618541179154,5388,25.37728121120521
33.24672,1.4894347293809211,5052,25.77540025170662
33.346560000000004,1.6012990975933883,5431,27.604376169252944
33.446400000000004,1.5158199869403384,5141,29.598235242424124
33.546240000000004,1.5166564096022068,5144,47.74586537240645
33.646080000000005,1.6012841765950185,5431,49.03618972045571
33.745920000000005,1.513663815100015,5134,25.866222579054966
33.845760000000006,1.5068388469984588,5111,53.606372683479655
33.945600000000006,1.4725763486162653,4995,34.08213791048052
34.045440000000006,1.5608588867017945,5294,31.4114473058265
34.14528000000001,1.579457783786355,5357,52.7197161928494
34.24512000000001,1.630465979911169,5530,17.254970710043892
34.34496000000001,1.5424361715270252,5232,41.13526606603346
34.4448,1.4696855295056923,4985,24.837215958851232
34.54464,1.5426619773499735,5232,37.654964745792824
34.64448,1.5804904885697064,5361,46.80850623829301
34.74432,1.5404588766971141,5225,40.80538352628132
34.84416,1.521848135504287,5162,28.619699534966514
34.944,1.5311258979498297,5193,43.6406558734592
35.04384,1.5235125716723907,5167,42.206546166780754
35.14368,1.537671652564901,5215,44.17795727356266
35.243520000000004,1.6058783825648058,5447,37.710281511924826
35.343360000000004,1.670181563097882,5665,27.572079864009485
35.443200000000004,1.529794608693276,5189,45.149547000124606
35.543040000000005,1.5446827334817317,5239,36.68860857311677
35.642880000000005,1.5049058467865033,5104,36.27727141664723
35.742720000000006,1.5825827206145637,5368,30.91297594482366
35.842560000000006,1.531629058847879,5195,38.461077424986684
35.942400000000006,1.557252664034272,5282,25.080407520666796
36.04224000000001,1.5344299943785649,5204,40.28782124706422
36.14208000000001,1.5118311641102624,5128,54.409161065104826
36.24192000000001,1.578661130162827,5354,23.575515212558063
36.34176000000001,1.5015175317579297,5093,22.817724310351167
36.4416,1.6416910274820757,5568,26.18067378414995
36.54144,1.439910246132925,4884,44.19720877690134
36.64128,1.5640094051192257,5305,30.034210591953528
36.74112,1.5763302413773592,5347,39.71975319621827
36.84096,1.6135786435294166,5473,26.8962708666967
36.9408,1.5057668135405184,5107,34.219353372917865
37.04064,1.508084422732737,5115,46.47664293814849
37.140480000000004,1.5547466393181617,5273,17.839206889991416
37.240320000000004,1.4134089318354282,4794,31.065942372179634
37.340160000000004,1.4303794360141717,4851,43.44498149573684
37.440000000000005,1.556568496672077,5279,40.091332054010444
37.539840000000005,1.5171111277682885,5146,32.52928410567733
37.639680000000006,1.5294262196435904,5187,34.738417554819144
37.739520000000006,1.5920200221311565,5400,45.102167535068126
37.839360000000006,1.4649357912223744,4969,25.528512211729943
37.93920000000001,1.4658622497473035,4972,40.74574191889721
38.03904000000001,1.5000000834876652,5088,39.15397435578353
38.13888000000001,1.5818429945970105,5365,24.418641958394844
38.23872000000001,1.5639561220487963,5305,37.13695410667513
38.33856,1.520229955972334,5156,21.07697085471976
38.4384,1.5206685620068858,5158,28.119917332405922
38.53824,1.5429060535570696,5233,25.47257252184147
38.63808,1.518640974649187,5151,37.11806881734952
38.73792,1.5172124195806866,5146,41.975842293216346
38.83776,1.577216724060609,5350,33.605333002029624
38.9376,1.5451795299398934,5241,42.20464531182393
39.037440000000004,1.5050064645408878,5105,37.750039670323126
